id,name,totalExp,skills
c25b5b81-20c0-45fc-a1ce-d9dae6b05a2d,"Albert Marquardt",4,"{React,Next.js,Tailwind}"
8d5fc7b9-2a73-4f0a-8026-3ff008accc2a,"Taya Hintz",2,"{Tailwind,Next.js,React}"
8992ba48-f166-477f-80c5-3fdee906a8bf,"Karson Baumbach",10,"{Redux,React,Tailwind}"
901b969a-bcea-4517-abf5-a1ab86f11065,"Eloisa Keeling",14,"{Redux,React,Next.js}"
9991c605-0331-4663-8064-7ed684dbf05a,"Allie Klocko",10,"{React,Next.js,Tailwind}"
015b181a-8c63-4ce7-858a-1a325b4e533c,"Oliver Kub",10,"{Tailwind,React,Redux}"
08e0bf67-39c9-4056-9028-283dbda7ed8a,"Bradley Breitenberg",13,"{Next.js,React,Tailwind}"
f6690160-acb5-4675-a7a9-5109612f9a61,"Aisha Breitenberg",8,"{Redux,React,Tailwind}"
971c9c61-0f7f-4351-b34d-de2c51751328,"Miriam Nolan",3,"{Redux,Next.js,Tailwind}"
4a02e1ff-b2f7-44ec-8b93-f1040b1f5b60,"Giovanny Boehm",10,"{Tailwind,Next.js,Redux}"
367cc96e-660d-497b-9804-0d8d6da87a26,"Edmond Harris",11,"{Next.js,React,Redux}"
f325163a-cea8-4893-88e5-78b63fb42d1b,"Stacey Feil",8,"{React,Next.js,Redux}"
1dc5fa3e-b433-4631-803f-29c059c998d4,"Samir Steuber",6,"{Tailwind,Next.js,React}"
7c0efd95-2e28-4bcc-a6a9-00df5dacfe62,"Gwendolyn Klein",13,"{Tailwind,Next.js,Redux}"
4f3ba0b8-254c-451f-b87e-77d2c5c94194,"Onie Torphy",6,"{Tailwind,React,Next.js}"
c4ecfb6e-00f2-4843-9da9-89ef94186aea,"Dewayne Grant",13,"{React,Redux,Tailwind}"
e3d5aefb-dbdb-4155-84ff-5f14e1325247,"Darnell Block",2,"{Next.js,Tailwind,React}"
608a1437-c814-4d36-af1d-b3a02f8c4298,"Rosalie Klein",9,"{Redux,Tailwind,Next.js}"
c80160f1-5d0e-4b49-a2d5-a08f175046fc,"Clifton Anderson",11,"{Tailwind,Redux,React}"
358e449c-a54b-4e32-834b-98bd4669818b,"Mrs. Alexis Gorczany MD",1,"{React,Tailwind,Redux}"
f85881e1-5f97-453d-b5bb-4c49072ccda5,"Cordie Lockman",2,"{React,Tailwind,Next.js}"
57918d91-d009-4c71-9279-34ffda5b4d46,"Mr. Christopher Herzog",1,"{Redux,Next.js,React}"
a0dd73bc-3c3a-4849-9bfa-2fc9f7044a46,"Anthony Smith DVM",11,"{Redux,React,Next.js}"
1d5c57af-3b8c-445a-b4dc-0eb3b56692a2,"Dwight Olson",8,"{Tailwind,Redux,React}"
7f1b4727-7a9b-418e-9a08-c08cb7221c85,"Elouise Ebert",7,"{React,Redux,Tailwind}"
2efc0b22-312b-47ec-83d4-282c320034a3,"Gladys Rodriguez",3,"{Redux,Tailwind,Next.js}"
666f9d59-e3b3-4d43-bae8-9e93ab1ed246,"Ms. Blanche Ward",3,"{React,Tailwind,Next.js}"
23054f55-ab84-4c3d-987d-565422647337,"Sergio Gerhold-Rempel",12,"{Tailwind,Next.js,React}"
e20caa00-4220-4d97-a871-e95ba9329fd5,"Mr. Max Parisian",15,"{React,Redux,Next.js}"
081856bd-b2d1-458a-963f-ffc24921a300,"Xander Emmerich",2,"{React,Next.js,Redux}"
f6178185-dc14-4580-8954-0f43655fbb1f,"Brad Kreiger",8,"{Redux,React,Tailwind}"
1fe5ab19-9557-4887-a2d2-d3749fa15b46,"Mr. Wm Macejkovic",5,"{Next.js,Redux,React}"
47d4b056-5365-4d18-917b-73bb087844df,"Miss Vivianne Boyer",10,"{Next.js,React,Tailwind}"
29f78202-2d66-46af-aff6-357b0ad12897,"Reagan Haag",13,"{Next.js,Tailwind,Redux}"
07b0a684-b6f6-473f-b9f2-44a611543858,"Jacinto Weimann",5,"{Redux,Tailwind,Next.js}"
d7e9fea5-f7d6-4e19-9186-a87f5a3696ea,"Ernestine Pouros",1,"{Redux,React,Next.js}"
fc20d0e1-e8cf-477c-b8de-92c09eca569a,"Letha Funk",7,"{Redux,React,Next.js}"
2e469d76-7533-4625-aea9-653d9854a77f,"Malcolm Ondricka",15,"{Next.js,Tailwind,React}"
115cf0f2-815d-445f-bf8f-7c04443a2b3b,"Ms. Joanna Hamill",9,"{Next.js,React,Redux}"
0849df00-5600-4a9b-a181-3572a1ec829e,"Fanny Mraz",4,"{Next.js,React,Redux}"
f5785642-3963-4a10-8f7b-9389713167ec,"Dina Rolfson",2,"{Next.js,Redux,Tailwind}"
aaaa6e0c-716a-49a7-936d-945dcd28fbf8,"Linda Stracke",13,"{Tailwind,Redux,Next.js}"
13774473-f033-41f8-8688-d7ad6b1113cb,"Kale Cronin",3,"{React,Next.js,Tailwind}"
83678af4-020a-4b1d-9199-6f07390fe3cd,"Brittany Monahan",15,"{React,Redux,Tailwind}"
99388d72-9b32-408a-bda8-50d12f185414,"Toni Morissette",11,"{Tailwind,Redux,React}"
8d2202fd-ca9c-484e-b052-48a9c2ac6e81,"Katrine Torphy",14,"{React,Redux,Tailwind}"
c0e48983-c44b-4bf1-8fde-e77828c10abb,"Molly Yundt",6,"{React,Tailwind,Redux}"
0ffffc48-43ec-41ea-9c70-d42ac832795a,"Ms. Nadine Grimes",13,"{React,Tailwind,Next.js}"
f3d70cac-9804-45b2-93c0-7a5f56b3d7f0,"Aniya Stanton",4,"{React,Next.js,Tailwind}"
c999b8bb-e932-422d-bae4-ae273b447a8f,"Ralph Jacobson",14,"{Redux,React,Next.js}"
91723816-ba71-458b-9e62-42b88f757980,"Gina Grant",9,"{Tailwind,Next.js,React}"
aa197357-4e97-4cd7-a783-97e244616ce9,"Darren Adams MD",9,"{Next.js,React,Tailwind}"
7d2a682a-9740-4f43-abe3-8edd34596fe4,"Ross Halvorson",5,"{Next.js,React,Tailwind}"
6211b469-59ee-4cfe-971c-82e58f5b6981,"Julie Ernser",4,"{Next.js,Redux,React}"
be755daa-c102-453e-9147-86a7acf71d82,"Ladarius Lehner",6,"{React,Tailwind,Next.js}"
65654306-94fc-45df-9f98-94ff2a5cdf0e,"Savannah Hane",11,"{React,Next.js,Redux}"
70469a35-66bd-4aed-a03b-eff23ffd3805,"Mrs. Vernie Farrell",15,"{Tailwind,Next.js,Redux}"
4cb7467b-5482-44d7-8312-691fc805f2bf,"Alberta Stokes",2,"{Tailwind,Redux,React}"
5ffcdf62-c18f-4458-9d44-474dfe94bbe1,"Eugene Wiza",5,"{Next.js,React,Redux}"
7d3418e7-2513-482b-9f38-793f8220abf3,"Todd Aufderhar",13,"{Tailwind,Redux,React}"
0d7a42d1-db65-4331-b247-2e423531dd4f,"Rudy Corkery",2,"{Tailwind,Redux,React}"
4dc9d3c2-0a08-4fef-986f-7f2045fe3a8e,"Marlin Spinka",7,"{Redux,Next.js,React}"
3764f367-e188-4792-9408-eb89ac0bfffe,"Joann Toy",15,"{React,Redux,Tailwind}"
34a63df9-0789-4d50-818e-de4564b9e425,"Dr. Joey Auer",6,"{Redux,Tailwind,React}"
946cd2bf-4ca3-4781-8cc3-695dc3814bc9,"Laura Stamm",15,"{Next.js,Tailwind,Redux}"
aec02a0c-7a43-4565-a956-a446a529041d,"Anthony Leffler",7,"{React,Next.js,Redux}"
e6b43c45-01da-46a8-80f1-121576035c75,"Ruben McDermott",1,"{Tailwind,Redux,Next.js}"
e49f7653-c948-42b5-8f33-1e83f2575655,"Magali Russel-Cummerata III",10,"{React,Redux,Next.js}"
79a6286f-8af8-433c-aef9-2097e68b87be,"Mr. Kaitlyn Hand",10,"{Tailwind,Next.js,Redux}"
2ce46ba7-fea0-4f48-a54f-0796a33b02c2,"Miss Lindsey Fadel",6,"{Tailwind,Redux,Next.js}"
cc05bde5-732c-4e83-b62c-275eb1e7d0df,"Gene Hammes",15,"{Next.js,Tailwind,React}"
980043e3-a3bb-4e83-858b-196a2cb4dcd7,"Antoinette Kunde",9,"{Redux,Next.js,Tailwind}"
e7273a00-3cb1-4454-bb4b-172b9845996a,"Eldridge Mayert",15,"{Redux,Next.js,React}"
3ed74bb6-5792-419e-8c8f-aa3f7728a8f8,"Jill Kiehn",5,"{Redux,React,Next.js}"
f8963e9f-c5e9-423a-bc3a-ce5c5b1fec76,"Mr. Dallin Roob",15,"{React,Next.js,Tailwind}"
4d476998-c903-428b-b54c-ff86191f542a,"Delmer Dickens",14,"{Next.js,React,Redux}"
065c64fe-3c09-4c88-93c5-e4a375341106,"Marcos Homenick",3,"{React,Tailwind,Next.js}"
407cab82-04d7-425c-88f1-88a202cbd81f,"Mr. Santos Klein",5,"{Tailwind,Redux,React}"
c00e6293-99da-4ada-bc1f-1de172f69724,"Lavern Littel",10,"{React,Next.js,Tailwind}"
c2876105-0c46-4cf2-a690-569f99c7e3f5,"Alison Rolfson",10,"{Next.js,Redux,Tailwind}"
52eacfea-6f65-499b-b260-961f2c234b84,"Marielle Hyatt Sr.",5,"{Tailwind,React,Next.js}"
317b7ccf-12ea-4805-ad21-4f60d107f6ab,"Wanda Kessler",3,"{Tailwind,Next.js,React}"
6e1ff126-faef-4b29-b9b0-8d33523625f6,"Christian Hahn",15,"{Next.js,React,Redux}"
ab3a5cd2-91f7-45d9-b223-12c750c20ad8,"Gillian Runolfsson",11,"{Next.js,Tailwind,React}"
ab5a7fea-29e6-4137-a3a8-a4357fe07f26,"Mr. Lukas Schroeder",3,"{Next.js,Redux,React}"
a365f47b-c956-494f-926d-e3b46096ee6b,"Roberto Gleichner",3,"{React,Redux,Next.js}"
325a4434-762c-46c3-966b-42c113f56d79,"Mr. Daija Ullrich",13,"{Tailwind,Redux,Next.js}"
e471564c-0c1e-4b4c-b013-c60c3f6e872c,"Liliana Schumm",1,"{Tailwind,React,Next.js}"
c756def9-bf90-463f-a3e5-aa2ca94a4bef,"Fritz Rolfson",14,"{React,Next.js,Tailwind}"
13f1d839-8fb4-44b6-a7de-726b69fcf6c2,"Elisa Langosh",6,"{Next.js,Tailwind,Redux}"
955c8e94-2576-45f0-8de8-ea6054b9f777,"Rosella Yost",9,"{Redux,Tailwind,Next.js}"
00211ee2-b555-4535-9ea1-9a7b2fe93fc3,"Carl Hagenes",8,"{Redux,Tailwind,Next.js}"
b71aba34-165c-4ffc-a370-987ea5806cb5,"Carlos Kemmer",12,"{Tailwind,Redux,Next.js}"
fe956e87-de38-456c-99a0-73cae92888f3,"Magdalen Mitchell",1,"{Redux,Tailwind,React}"
47ff03f7-b9dc-45bb-bf67-ce0298fa0bd7,"Lillie Casper II",13,"{Next.js,React,Tailwind}"
3e95cbc8-0651-4529-8887-fb97201a17f6,"Jenna Funk",10,"{Redux,Next.js,React}"
6693dd45-b45d-492c-951a-b4d29ebc388d,"Mr. Neil Lueilwitz",9,"{Tailwind,Next.js,React}"
f64ae9b3-6f64-41f5-8bc4-65076e25f5c5,"Rebecca Hessel",12,"{Tailwind,React,Next.js}"
384434ae-b1fc-40c3-9a8a-6d9005056cb7,"Sean Greenholt",5,"{Next.js,Redux,React}"
e28de1d3-46df-403b-b296-bf35c7f311fd,"Araceli Shanahan",10,"{Redux,React,Next.js}"
12bf4fa6-10c0-4b19-a154-7c32c9dabacf,"Nathan Halvorson",3,"{React,Next.js,Tailwind}"
06a5960b-afae-42f9-925f-66f3f4bd999d,"Christine Sauer",7,"{React,Next.js,Tailwind}"
e6921afe-e7f1-427d-a599-bc6151c02df2,"Beau Grant",1,"{Redux,Next.js,Tailwind}"
2d5ca93e-a94c-4760-8690-c379ef5731b9,"Mrs. Vickie Bartoletti",5,"{React,Tailwind,Redux}"
036eca98-7c7c-4725-99ff-1b4ce41593f7,"Shaun Klein",5,"{Redux,Next.js,Tailwind}"
0ee761d5-be03-4cd4-b5ec-86683300125a,"Jerrold Lemke",9,"{React,Tailwind,Redux}"
14057bf0-74be-4e85-a7f9-40acda0bc2e9,"Mr. Everett VonRueden",4,"{Tailwind,Next.js,React}"
a5366488-29cf-4940-8946-0fe5e2bc252a,"Patience Herzog",11,"{Next.js,React,Tailwind}"
7bc2bc40-b997-4f96-bf41-2e4ede9ca0ce,"Brandy Collier",8,"{Redux,Next.js,React}"
f8f5421c-ac44-4992-97c5-e5e4611f0e95,"Buster Lesch II",14,"{Tailwind,Redux,React}"
2e55ae49-7bd0-4d2c-83e6-f6e5b38cda31,"Breanne Bergstrom",2,"{Tailwind,Redux,React}"
4b5c03cc-49cd-4645-93de-083aff705799,"Tina Smith",10,"{Redux,Tailwind,Next.js}"
438a5053-8bac-4ac3-90f9-da0ef3056916,"Viviane Murray Jr.",12,"{Tailwind,React,Next.js}"
307747f3-8362-4db9-86d7-2463cb65427f,"Dr. Carroll Bernier",14,"{Next.js,React,Tailwind}"
021c339e-58ef-415c-ac7e-c292ca6c74b7,"Maud Labadie",11,"{Next.js,Tailwind,Redux}"
46e59af2-8d50-403e-8dc0-0a255325d861,"Nora Koepp",4,"{Redux,Tailwind,React}"
4a2a4953-11e0-4255-80ff-63a82e0bba41,"Kara Daniel",15,"{Redux,Tailwind,React}"
ef6f3c49-6f59-4766-a96f-5af7997ac603,"Edwin Wolff",9,"{Redux,Next.js,React}"
412c65d7-e250-4a97-815c-b7595577b39b,"Lindsey Ebert",11,"{Redux,React,Next.js}"
95fe0112-e313-460a-8ab4-752fda13aa0b,"Chelsea Haag",3,"{Next.js,Redux,React}"
2d2bddeb-0e4d-4e8c-9a44-06ec42610828,"Cleve Kris",9,"{Next.js,Redux,React}"
4f40c4c0-6e92-4112-89c8-eb4dfd5a39e4,"Dean Johnson V",15,"{Tailwind,React,Redux}"
cde56279-35ed-4fe2-b067-4e6bd7b03f84,"Corbin Lesch",9,"{React,Tailwind,Next.js}"
87e8a51e-f1e7-4b29-99b0-73f336474ec1,"Clinton O'Keefe",2,"{Tailwind,React,Redux}"
6741bb8a-5e47-4aaa-93c0-ecd58a912a10,"Blanche Luettgen",9,"{React,Redux,Tailwind}"
c331c38b-028c-42a1-8650-958dd485792c,"Darlene Green",6,"{Tailwind,React,Next.js}"
aa42ae8b-fc74-49f4-8a5b-ccde22e7923d,"Jerry Rempel-Yundt",8,"{Redux,React,Tailwind}"
c173c384-2e76-4ef0-8c10-8d892404d8c2,"Ms. Audra Fisher",12,"{Tailwind,Redux,React}"
d399a466-a72a-4ae5-923f-0a5a7a44ff0e,"Lura Murazik",10,"{Redux,Tailwind,React}"
5b247f38-73ec-49cd-bd33-47bc696fc154,"Beatrice Kovacek",4,"{Next.js,Redux,React}"
618f0453-02cc-4163-bd26-73de00c0abbe,"Micaela Boyle",10,"{Redux,Next.js,Tailwind}"
52b5d73c-8a6d-45a8-812c-76cc9516a72b,"Robert Brekke-Senger",9,"{React,Next.js,Redux}"
621aa539-7067-43d2-8322-efbf5f5f0989,"Jacob Watsica",9,"{Next.js,React,Tailwind}"
f4d1d8d6-ec8f-4089-bb1f-8135d39682ef,"Gregg Rath",5,"{Next.js,Tailwind,Redux}"
62d65658-a4c7-4837-bf4b-6ccc44cbc1dc,"Marty Bartoletti",5,"{React,Redux,Tailwind}"
91cfd8f1-16b6-46fb-98a9-2bd767227d7b,"Hertha Heathcote",14,"{Tailwind,React,Next.js}"
5d64aba0-fff2-4372-b213-e0dc83682290,"Rita Powlowski",7,"{React,Next.js,Redux}"
6bf8c9e0-940e-49b4-9fa6-bacfaea9874c,"Haven Erdman",12,"{React,Next.js,Redux}"
79c2d81f-3de6-4a28-9786-fa019b281079,"Trystan Barton",8,"{React,Tailwind,Redux}"
945911f9-2d12-4ee1-89ab-95fbcc405f42,"Dr. Nona Steuber",15,"{Next.js,Tailwind,Redux}"
1705484e-b3e4-4ac8-8991-c3f6ba3f0f18,"Christine Larkin",12,"{Next.js,Redux,Tailwind}"
e2f8bae3-2d1d-41f8-afd1-05439fc47217,"Salvador Rau",6,"{Redux,Tailwind,Next.js}"
5e91e903-d418-46f1-be56-6ee9ff13c0bb,"Mrs. Erika Moen",4,"{React,Next.js,Redux}"
3a98a026-66ee-4da5-8057-6ea7218706f1,"Flossie Heidenreich",6,"{Redux,Next.js,Tailwind}"
3ec25508-e525-440e-b77e-a3a18c3766b5,"Effie Dickens I",7,"{Tailwind,Redux,Next.js}"
b45ca5a7-b2ea-4415-9946-f72f7071cd93,"Kelsie Gerhold",10,"{Tailwind,Redux,React}"
eaa1131c-ab92-49ce-89f8-d76addac5aae,"Ransom Hoppe",6,"{React,Redux,Tailwind}"
f20d70a7-af3b-4dbe-9355-7083cc26a0d2,"Lucio Bashirian",7,"{Tailwind,React,Redux}"
20edb11f-0243-40c3-af01-65a8a034cac8,"Anne DuBuque-Wyman MD",12,"{Tailwind,Next.js,React}"
57d319f4-ec26-4262-8609-d12049e437e8,"Dean Fisher",7,"{Redux,React,Tailwind}"
849d2ad6-e637-4a4d-a1cc-84b0435647b9,"Rupert Langosh",2,"{Next.js,React,Redux}"
6f4aba65-2f04-4b93-8196-758d5eef9ceb,"Gilberto McLaughlin",13,"{Tailwind,Next.js,Redux}"
d2fb76d0-e82a-4ef4-b868-17da303a93f3,"Frances Friesen",3,"{Tailwind,Next.js,Redux}"
fe44ddb0-f295-4085-b1d5-adcfda2205fb,"Lindsey Spinka",12,"{React,Redux,Tailwind}"
c52044e8-ef87-43d4-912f-146ae20bc1b3,"Leigh Stoltenberg-Schimmel",1,"{Tailwind,React,Redux}"
38ddf278-2981-44a7-bab0-854c223882c5,"Ms. Americo Goodwin",14,"{Tailwind,Next.js,React}"
3535fc0f-afb3-48bb-be61-7215cc7485b2,"Tressa Upton",1,"{React,Redux,Next.js}"
acc434e0-1dac-4aa3-8532-7bce756931c1,"Jedidiah Schulist",3,"{Next.js,Tailwind,Redux}"
9656acbb-7adb-46c6-a126-6c674c1af33f,"Alicia Lebsack-Schamberger",4,"{Next.js,Tailwind,React}"
4d9128d2-18a1-49b8-bd6b-eb440a381d75,"Brant Cormier IV",5,"{Next.js,Tailwind,React}"
c76e1c42-1d97-4301-a0f0-6aea6b9408c6,"Evan Upton",12,"{Redux,Tailwind,Next.js}"
af76ffa8-5ed8-49b8-904d-a7d27f551dc6,"Matthew Kuphal IV",13,"{Next.js,Redux,Tailwind}"
dca30ff4-ca75-4171-8c2a-adf83d2794ba,"Grant Braun",3,"{React,Redux,Next.js}"
6b652a3f-28f6-4db0-ad91-1ce984b1fee6,"Kenneth Fritsch",11,"{Redux,Tailwind,React}"
dee8c0b0-a6bc-4204-8935-ac8970714901,"Arthur Crona V",5,"{Tailwind,Redux,React}"
75951fa5-4739-4c38-8be8-973beeacc655,"Lelia Cremin",8,"{Tailwind,Redux,React}"
5e52185d-947e-444e-98bb-c8c03a1781ab,"Kay Padberg",13,"{Tailwind,Redux,React}"
a3df5109-35ff-4c3b-9905-1cd3d70df9f5,"Carole Kuhlman",4,"{React,Next.js,Tailwind}"
f2ca73a1-99b8-4255-8204-fd23e561aa89,"Fidel Kiehn",10,"{React,Redux,Tailwind}"
8f190640-251a-4d73-b606-378c4223067e,"Corrine Kiehn",4,"{Redux,React,Next.js}"
82a87d99-b6e0-49d7-88dc-db01ba4c17ce,"Dayana Thiel",6,"{Tailwind,React,Redux}"
a8cd4dd3-46fa-44c9-9913-810c1891e3b9,"Ms. Teri Wintheiser",1,"{Redux,React,Next.js}"
014230a8-dfad-454a-ab3f-96c78d97d4a7,"Jose Schimmel",8,"{Tailwind,Redux,Next.js}"
7fa89849-8339-4881-b1cd-240a98eeaaaa,"Ciara Mante",6,"{Tailwind,React,Redux}"
d7d3066a-b22b-4ca5-ba15-8e5243e97f6e,"Ezekiel Zieme",10,"{Tailwind,Next.js,Redux}"
580f60b8-6c71-47f2-99a9-be82a6cdbd43,"Irma Parker",9,"{Tailwind,React,Redux}"
b1679f21-8ca0-4738-a92c-dddd9cb98cea,"Tammy Heller",11,"{React,Next.js,Tailwind}"
552221e4-6420-400c-975b-75ff8d877fd0,"Mr. Darnell Gottlieb",12,"{Tailwind,Next.js,Redux}"
fc8a0ce6-8d40-466a-95a0-38e77f2f8bd5,"Cruz Nitzsche-Robel",10,"{Tailwind,React,Redux}"
6ff7372b-4e36-477b-b941-0df67b064de5,"Lucie Koch",15,"{Next.js,React,Redux}"
4b452bf8-a803-4ce2-a2da-b1d1e0f25c3a,"Gladys Parisian",14,"{Tailwind,Next.js,React}"
dfb1ab27-b9ac-4d17-8ae5-f2f997585472,"Tyrone Hyatt",13,"{Next.js,Redux,React}"
4c1e7a3a-9c48-4542-bec4-182e29a65fe2,"Darrell Heidenreich MD",1,"{Tailwind,Redux,Next.js}"
97aa8f4d-57ba-4ae7-bb47-e6e8126cea32,"Felipe Stroman",14,"{Redux,React,Next.js}"
0bb74f18-134f-41ca-a77e-303724dfc192,"Mrs. Scarlett Von",6,"{React,Redux,Next.js}"
e13d34e9-6f22-41bc-9e39-ae21da914e7d,"Bernard Beahan",10,"{Next.js,Tailwind,React}"
cb5b41a4-6b02-4a97-bd89-17f15ed5eef7,"Wade O'Conner-Block",2,"{Tailwind,React,Next.js}"
f07d2161-62a6-4105-94e4-faa8e29f8f39,"Mr. Bennie Lang V",11,"{Redux,Tailwind,Next.js}"
1bd9282b-4ca3-4c48-8505-14f43907ec9c,"Mr. Darren Hermann",12,"{Tailwind,React,Next.js}"
a9cdd5d1-023e-47a0-aeef-b2c079403748,"Zoe Ryan V",7,"{Tailwind,Redux,Next.js}"
a3f3187b-0d47-4b48-9d6a-de15341f7c70,"Jamal Lang",15,"{Tailwind,Redux,React}"
fe93e0d8-e6f3-4107-ade8-e555fdba9716,"Clara Heaney",5,"{Redux,Next.js,React}"
c471686b-7bf5-4440-a621-52d46284ab27,"Mr. Santiago Wilderman",6,"{React,Redux,Next.js}"
dbbe767a-5106-436c-ad1a-2ce9ade986a6,"Geo Schulist",2,"{React,Redux,Next.js}"
570949fb-3d50-4d69-b232-61b6ece83c7f,"Dessie Dach",1,"{Next.js,Redux,Tailwind}"
1bd501db-a486-4583-833a-016234fa59ae,"Concepcion Luettgen",15,"{Next.js,Tailwind,React}"
b5d4957e-0792-4331-af74-ae24f028c537,"Ignacio Flatley",15,"{Tailwind,React,Next.js}"
09deaff8-1f3c-4535-9e6d-1ffd6ff62aa8,"Alayna Mertz",1,"{Tailwind,React,Next.js}"
2dc3c5e9-9695-4470-802c-0ae70f261675,"Ms. Erma Olson",14,"{Next.js,React,Redux}"
c5914339-5e68-43d2-b25c-eb06eff4f568,"Maude Boyer",10,"{Next.js,React,Tailwind}"
50dda60a-be1b-49cc-aa07-58d2122fd642,"Ida Klein II",9,"{Redux,React,Next.js}"
9cf28c41-adbf-4812-8af7-22ed62295739,"Jay Metz",3,"{Redux,Next.js,Tailwind}"
e3a71353-d5fe-4575-a29f-aaccd001fe4d,"Patrick Jacobi-Rosenbaum",15,"{Redux,React,Next.js}"
61515e4e-1061-48f9-aa8d-1076596ac2da,"Naomie Ferry",1,"{React,Next.js,Redux}"
c4a9b025-feba-4146-9a1c-d0389e444f81,"Madeline Ledner",13,"{React,Redux,Next.js}"
61d92224-c6ff-48ac-a4be-db7f20e6d1dd,"Lloyd Kerluke",11,"{React,Tailwind,Next.js}"
85441261-b773-4e27-b90a-52e83c0b163e,"Jacey Dietrich",7,"{Tailwind,React,Redux}"
71930843-e1ac-47e1-bdd4-b70b753541f0,"Bianka Wehner Jr.",14,"{Tailwind,Redux,Next.js}"
25f58565-ee56-4a95-a891-a57468332460,"Jonathan West",14,"{Redux,React,Tailwind}"
8983d05b-9b11-4e55-92c7-374e993d048d,"Maria Braun",4,"{Tailwind,Next.js,Redux}"
7d155c67-027e-4662-9b97-bb69d15a9968,"Bridget Armstrong",4,"{Tailwind,React,Next.js}"
a6e502c8-ee6c-48e7-b8bc-d4e7c96fac9c,"Santiago Murphy PhD",10,"{Tailwind,React,Next.js}"
fe330d75-52a7-4e06-985b-be2802daa034,"Phillip Thompson",13,"{Tailwind,Redux,Next.js}"
9a22b3ec-09ed-4663-9e3d-6727a5e551c6,"Tricia Gutkowski",2,"{React,Next.js,Redux}"
fa7eb47e-46d9-409c-b2f9-90ef91f98080,"Mable Windler II",15,"{Redux,React,Next.js}"
dbee714e-0986-4a7f-b0d8-b394be68fdd9,"Ezekiel Smith IV",4,"{React,Redux,Tailwind}"
92a55515-9f3a-4574-8838-d4b09dcb9058,"Angela Labadie",14,"{React,Redux,Tailwind}"
8f34214c-4920-40a5-92dd-28a89f5b5342,"Shaniya Quigley",9,"{Redux,React,Tailwind}"
ac99531f-02e0-49b9-b82c-ba51ef63fc12,"Gina Kessler-Mayert",3,"{Next.js,Tailwind,React}"
9e93052d-3070-487d-bc6a-910449db72b9,"Norbert McLaughlin",13,"{React,Tailwind,Redux}"
70170543-4dbc-438d-ac12-273fd391c027,"Zion Emard",9,"{Redux,Next.js,Tailwind}"
b7d9ab01-bac8-4358-8772-e0eb4befe5a7,"Christina Walker III",13,"{Tailwind,Redux,React}"
7e9c3aa7-1354-4fde-abb4-43270d834e70,"Larue Blick",9,"{Tailwind,Redux,React}"
0a8a8fdd-4b0e-4676-9c93-454ae1eac718,"Joel Abbott",8,"{Tailwind,Next.js,Redux}"
86fe2d50-6883-4648-9ebc-556abf56137e,"Keven Thiel",11,"{Tailwind,Redux,Next.js}"
d92fbe80-f22c-40d7-8589-3751aa1343cd,"Mrs. Dillon Schinner",7,"{Tailwind,Redux,React}"
f866f77d-eb9d-420c-9dfc-f21046041e95,"Ray Jacobson",15,"{React,Tailwind,Next.js}"
58360b07-47fd-458b-b9e9-f890acd72e26,"Billy Lueilwitz",1,"{React,Next.js,Redux}"
8f55042d-bfc8-4879-9db3-d863f2c6c331,"Paxton Hoppe",8,"{Tailwind,Redux,Next.js}"
ddc5e18c-1821-4ab2-8dcf-fc8ef598d903,"Alyssa Hodkiewicz",5,"{Tailwind,Redux,Next.js}"
740b9381-fd3f-48bf-a2af-829b156d5520,"Dr. Liana Torphy",11,"{Next.js,Redux,Tailwind}"
934af77f-e060-438f-be37-9c3b0a222d34,"Murl Wehner Jr.",7,"{Tailwind,React,Next.js}"
9ebec443-e08e-402b-8689-d4e7cd8aba0d,"Jolie Schowalter",2,"{React,Next.js,Redux}"
1e8e7ca2-2513-4569-bac3-6f05e637bede,"Regan Toy",8,"{Redux,Tailwind,React}"
25d48b6c-2b72-42f7-b245-a0f1069eb882,"Ashley Corwin",15,"{React,Redux,Next.js}"
b4ac0bb1-7a4a-4568-8f68-f8ff636a4f21,"Mr. Alvin Torphy",11,"{Redux,Tailwind,Next.js}"
30897c5b-4aad-4cc3-9ee5-57a7254f7236,"Jamison Stamm",2,"{Next.js,Redux,React}"
b7a0cf18-8489-4f76-9ee0-1feb64b9763d,"Yvette Cummings",12,"{Tailwind,React,Redux}"
1b68c633-04ce-4979-a556-05f711c17be9,"Haylie Treutel",1,"{Tailwind,React,Redux}"
06dcec51-6099-4852-9646-46e6454a145b,"Tyrone Fay-Mraz",10,"{Next.js,Tailwind,Redux}"
d53e2563-28d9-4d48-aeb3-5aa9ae81ec9e,"Kelly Schinner",11,"{Redux,Next.js,React}"
67ad0661-f28c-43e9-86cf-8d13c728e2a4,"Fletcher Considine",10,"{React,Redux,Next.js}"
7efbc7f9-4282-432a-bf34-05bd6d93dccc,"Essie Schroeder",14,"{React,Next.js,Tailwind}"
3fea4ffe-5086-4872-9eed-1cc1d3fb88d8,"Sylvan Smith",6,"{Next.js,Redux,Tailwind}"
c3ecbdff-70f1-4104-8f09-07e292ba8315,"Gilbert Lemke",12,"{React,Next.js,Tailwind}"
47802d17-106c-4864-86fe-94c69da100fb,"Rita Jenkins-Gutmann",12,"{Tailwind,React,Redux}"
a282db46-a4fa-45da-aedc-489ee042e3c6,"Joel Hintz",1,"{Redux,Next.js,React}"
